bearing_id,condition_id,n_points,mae,rmse,spearman,late_mae,monotonic_violation_rate,model,feature_setting,K,protocol,split_name,best_params,num_features
C1_Bearing1_3,C1,158,0.23628097470802598,0.27290962835252863,0.18792181131001684,0.23087042942643166,0.43312101910828027,Ridge,selected_top30,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",30
C1_Bearing1_4,C1,122,0.21683453784522708,0.2557909255811351,0.649753321811771,0.24746082453812296,0.48760330578512395,Ridge,selected_top30,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",30
C1_Bearing1_5,C1,52,0.44921789429365444,0.5198341947688914,0.4068035697173013,0.7158734927652404,0.35294117647058826,Ridge,selected_top30,NA,cross_condition,cross_train_C2_C3_test_C1,"{""alpha"": 100.0}",30
C1_Bearing1_1,C1,84,0.17169301322705688,0.1959407043211401,0.9347980155917788,0.11591391456690994,0.3373493975903614,LSTM,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",30
C1_Bearing1_2,C1,122,0.2807364509189043,0.32861737333630947,0.9358471487438084,0.1149063839596541,0.33884297520661155,LSTM,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",30
C1_Bearing1_3,C1,119,0.12370658315279905,0.14017462901436709,0.9222689075630254,0.09170143849526842,0.2542372881355932,LSTM,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",30
C1_Bearing1_4,C1,83,0.22909015027738838,0.2611100896607642,0.6366231476428361,0.3052276720519404,0.5853658536585366,LSTM,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",30
C1_Bearing1_5,C1,13,0.02876100015754883,0.04944113367763932,0.9835164835164836,0.02876100015754883,0.08333333333333333,LSTM,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""lr"": 0.001, ""num_layers"": 1, ""weight_decay"": 0.0001}",30
C1_Bearing1_1,C1,84,0.1833630521481003,0.20261591451596644,0.9554115622152475,0.1460317942814121,0.3855421686746988,TCN,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",30
C1_Bearing1_2,C1,122,0.3301488188762028,0.37072328120917275,0.9770207619431567,0.14656336201796685,0.2809917355371901,TCN,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",30
