protocol,split_name,model,input_type,best_params,mae,rmse,r2,num_train_bearings,num_val_bearings,num_test_bearings
literature_aligned_lobo,literature_C1_test_C1_Bearing1_1,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 2, ""best_val_mae"": 0.19526176808705165, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.1448263251304365,0.1794406982552257,0.5574457435806045,3,1,1
literature_aligned_lobo,literature_C1_test_C1_Bearing1_2,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 5, ""best_val_mae"": 0.10380872971559531, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.294063680511164,0.3246579072177208,-0.4015377580218182,3,1,1
literature_aligned_lobo,literature_C1_test_C1_Bearing1_3,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 2, ""best_val_mae"": 0.19260061124499006, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.1922013610601425,0.2219937903906347,0.3433873820667494,3,1,1
literature_aligned_lobo,literature_C1_test_C1_Bearing1_4,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 27, ""best_val_mae"": 0.12384566634693402, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.3605556029546182,0.4406574944440808,-1.6719691113662671,3,1,1
literature_aligned_lobo,literature_C1_test_C1_Bearing1_5,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 6, ""best_val_mae"": 0.1417998477261056, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.3598979873972576,0.411111514947836,-1.8545581414411776,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_1,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 1, ""best_val_mae"": 0.1507331118721402, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.2417547618955783,0.2788252684011906,0.0358481107636682,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_2,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 33, ""best_val_mae"": 0.13232863129991473, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.1511103130392975,0.1765825720770663,0.5853816590612675,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_3,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 4, ""best_val_mae"": 0.1421229806881839, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.1500003477571823,0.1927353394920087,0.5405204104033036,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_4,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 15, ""best_val_mae"": 0.2181941548085103, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.1727300344994574,0.1985378362890873,0.2691863782918741,3,1,1
literature_aligned_lobo,literature_C2_test_C2_Bearing2_5,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 7, ""best_val_mae"": 0.1085174259814349, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.3391446320671644,0.4292408108674543,-1.3194914082175488,3,1,1
literature_aligned_lobo,literature_C3_test_C3_Bearing3_1,condition_aware_ode,feature_sequence_continuous_time,"{""batch_size"": 64, ""best_epoch"": 12, ""best_val_mae"": 0.4188785101932895, ""conditioning"": ""film_encoder_ode_decoder"", ""epochs"": 100, ""latent_dim"": 16, ""learning_rate"": 0.001, ""ode_method"": ""rk4"", ""patience"": 10, ""smooth_weight"": 0.0001}",0.4959874426723685,0.570931482008734,-2.9363397160348983,3,1,1
